,EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours
1725,1726,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,32.0,5.66,37.82
1726,1727,M,Kelowna,Dairy Person,Dairy,Kelowna,Stores,48.0,4.29,73.31
1727,1728,F,Vancouver,Processed Foods Manager,Processed Foods,Vancouver,Stores,39.0,4.19,72.74
1728,1729,F,Kaslo,Dairy Person,Dairy,Cranbrook,Stores,44.0,3.94,71.61
1729,1730,F,Victoria,Meat Cutter,Meats,Victoria,Stores,34.0,4.36,9.7
1730,1731,M,Grand Forks,Meat Cutter,Meats,Grand Forks,Stores,44.0,5.03,28.83
1731,1732,M,Gibsons,Meats Manager,Meats,West Vancouver,Stores,38.0,5.95,8.11
1732,1733,M,Campbell River,Meat Cutter,Meats,Nanaimo,Stores,47.0,4.14,62.68
1733,1734,F,Vancouver,Customer Service Manager,Customer Service,Vancouver,Stores,32.0,4.27,0.0
1734,1735,M,New Westminster,Customer Service Manager,Customer Service,New Westminster,Stores,44.0,3.48,83.54
1735,1736,M,Vancouver,Store Manager,Store Management,Vancouver,Stores,45.0,6.52,48.78
1736,1737,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,36.0,5.69,38.48
1737,1738,F,Crawford Bay,Dairy Person,Dairy,Cranbrook,Stores,49.0,4.72,110.81
1738,1739,M,Merritt,Meat Cutter,Meats,Kamloops,Stores,48.0,3.98,95.98
1739,1740,M,Burnaby,Bakery Manager,Bakery,Burnaby,Stores,36.0,6.56,19.22
1740,1741,M,Vancouver,Meats Manager,Meats,Vancouver,Stores,57.0,4.74,94.81
1741,1742,M,Pender Harbour,Meat Cutter,Meats,Victoria,Stores,43.0,4.47,3.18
1742,1743,F,Campbell River,Meat Cutter,Meats,Nanaimo,Stores,43.0,7.7,28.18
1743,1744,F,Richmond,Dairy Person,Dairy,Richmond,Stores,47.0,6.44,40.73
1744,1745,M,Vancouver,Produce Manager,Produce,Vancouver,Stores,29.0,4.92,1.85
1745,1746,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,54.0,3.98,120.8
1746,1747,M,Chilliwack,Dairy Person,Dairy,Chilliwack,Stores,36.0,4.59,16.39
1747,1748,F,Creston,Dairy Person,Dairy,Cranbrook,Stores,44.0,4.77,141.77
1748,1749,M,Pender Harbour,Dairy Person,Dairy,Victoria,Stores,46.0,5.27,99.76
1749,1750,F,Kamloops,Meat Cutter,Meats,Kamloops,Stores,27.0,4.49,0.0
1750,1751,F,Salmo,Dairy Person,Dairy,Cranbrook,Stores,43.0,3.72,35.66
1751,1752,F,Prince George,Dairy Person,Dairy,Prince George,Stores,39.0,3.28,6.26
1752,1753,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,40.0,5.44,62.75
1753,1754,M,Prince George,Meat Cutter,Meats,Prince George,Stores,26.0,5.1,0.0
1754,1755,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,44.0,3.4,91.66
1755,1756,F,Williams Lake,Meat Cutter,Meats,Williams Lake,Stores,29.0,5.22,21.2
1756,1757,F,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,39.0,4.12,134.48
1757,1758,F,Port Coquitlam,Meats Manager,Meats,Port Coquitlam,Stores,40.0,3.29,56.98
1758,1759,F,Victoria,Dairy Person,Dairy,Victoria,Stores,40.0,2.95,23.95
1759,1760,F,Duncan,Dairy Person,Dairy,Quesnel,Stores,51.0,4.59,90.71
1760,1761,M,Brackendale,Dairy Person,Dairy,Squamish,Stores,46.0,5.89,56.61
1761,1762,F,Peachland,Meat Cutter,Meats,Kelowna,Stores,36.0,4.0,78.69
1762,1763,M,Port Coquitlam,Produce Manager,Produce,Port Coquitlam,Stores,49.0,2.22,72.83
1763,1764,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,48.0,4.45,58.48
1764,1765,M,Hansard,Dairy Person,Dairy,Prince George,Stores,51.0,4.32,141.52
1765,1766,F,Victoria,Dairy Person,Dairy,Victoria,Stores,44.0,3.51,29.29
1766,1767,M,Vancouver,Bakery Manager,Bakery,Vancouver,Stores,36.0,4.74,49.32
1767,1768,M,Langley,Store Manager,Store Management,Langley,Stores,28.0,3.98,0.0
1768,1769,M,Quesnel,Processed Foods Manager,Processed Foods,Quesnel,Stores,27.0,4.42,0.0
1769,1770,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,45.0,5.57,39.16
1770,1771,M,Abbotsford,Meats Manager,Meats,Abbotsford,Stores,58.0,3.64,157.61
1771,1772,F,Victoria,Dairy Person,Dairy,Victoria,Stores,28.0,5.9,24.71
1772,1773,M,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,57.0,4.59,88.75
1773,1774,M,Squamish,Processed Foods Manager,Processed Foods,Squamish,Stores,34.0,5.49,0.0
1774,1775,M,Vancouver,Processed Foods Manager,Processed Foods,Vancouver,Stores,35.0,7.25,8.02
1775,1776,M,Vancouver,Customer Service Manager,Customer Service,Vancouver,Stores,39.0,8.03,40.85
1776,1777,F,Penticton,Meat Cutter,Meats,Kelowna,Stores,27.0,6.98,0.0
1777,1778,F,Campbell River,Dairy Person,Dairy,Nanaimo,Stores,54.0,4.95,124.33
1778,1779,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,33.0,4.68,16.7
1779,1780,F,Vancouver,Store Manager,Store Management,Vancouver,Stores,44.0,8.32,52.96
1780,1781,F,Vancouver,Meats Manager,Meats,Vancouver,Stores,44.0,2.67,79.97
1781,1782,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,53.0,3.1,104.8
1782,1783,F,Victoria,Meat Cutter,Meats,Victoria,Stores,30.0,4.11,0.0
1783,1784,M,Victoria,Meat Cutter,Meats,Victoria,Stores,52.0,4.56,61.69
1784,1785,M,Penticton,Dairy Person,Dairy,Kelowna,Stores,39.0,4.48,35.59
1785,1786,F,Gibsons,Produce Manager,Produce,West Vancouver,Stores,52.0,5.76,133.64
1786,1787,F,Vancouver,Produce Manager,Produce,Vancouver,Stores,39.0,2.47,61.12
1787,1788,F,Vancouver,Bakery Manager,Bakery,Vancouver,Stores,33.0,1.83,1.88
1788,1789,F,Victoria,Meat Cutter,Meats,Victoria,Stores,31.0,3.84,0.0
1789,1790,F,Campbell River,Meat Cutter,Meats,Nanaimo,Stores,33.0,5.39,33.32
1790,1791,M,Terrace,Meat Cutter,Meats,Terrace,Stores,37.0,6.22,102.05
1791,1792,F,Victoria,Meat Cutter,Meats,Victoria,Stores,22.0,4.03,0.0
1792,1793,M,Aldergrove,Produce Manager,Produce,Aldergrove,Stores,43.0,4.54,48.22
1793,1794,M,Britannia Beach,Customer Service Manager,Customer Service,Squamish,Stores,40.0,5.15,0.0
1794,1795,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,29.0,3.48,22.4
1795,1796,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,38.0,5.32,84.59
1796,1797,M,Victoria,Dairy Person,Dairy,Victoria,Stores,44.0,5.69,62.34
1797,1798,M,Vancouver,Processed Foods Manager,Processed Foods,Vancouver,Stores,47.0,4.91,98.2
1798,1799,M,Vancouver,Customer Service Manager,Customer Service,Vancouver,Stores,45.0,4.48,25.05
1799,1800,F,Burns Lake,Meat Cutter,Meats,Prince George,Stores,34.0,4.41,11.92
1800,1801,F,North Vancouver,Meats Manager,Meats,North Vancouver,Stores,48.0,1.85,65.33
1801,1802,F,Surrey,Processed Foods Manager,Processed Foods,Surrey,Stores,37.0,6.38,38.8
1802,1803,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,42.0,5.7,37.86
1803,1804,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,39.0,0.69,51.07
1804,1805,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,48.0,6.33,99.93
1805,1806,F,Surrey,Customer Service Manager,Customer Service,Surrey,Stores,53.0,4.04,133.55
1806,1807,F,Forest Grove,Meat Cutter,Meats,Kamloops,Stores,30.0,5.58,0.0
1807,1808,F,Campbell River,Meat Cutter,Meats,Nanaimo,Stores,30.0,2.39,0.0
1808,1809,F,White Rock,Dairy Person,Dairy,White Rock,Stores,49.0,2.81,67.12
1809,1810,F,Penticton,Meat Cutter,Meats,Kelowna,Stores,26.0,6.19,12.17
1810,1811,M,Terrace,Meat Cutter,Meats,Terrace,Stores,44.0,3.71,74.33
1811,1812,F,Whistler,Meat Cutter,Meats,Squamish,Stores,34.0,3.0,47.58
1812,1813,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,24.0,6.25,0.0
1813,1814,F,Surrey,Meat Cutter,Meats,Surrey,Stores,49.0,1.86,87.36
1814,1815,M,Kamloops,Meat Cutter,Meats,Kamloops,Stores,20.0,4.0,0.0
1815,1816,M,Rutland,Meat Cutter,Meats,Kelowna,Stores,38.0,3.14,36.16
1816,1817,M,Abbotsford,Produce Manager,Produce,Abbotsford,Stores,26.0,3.19,0.0
1817,1818,M,Vernon,Meat Cutter,Meats,Vernon,Stores,65.0,4.5,146.85
1818,1819,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,41.0,2.91,44.71
1819,1820,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,32.0,2.33,0.0
1820,1821,M,Whistler,Meat Cutter,Meats,Squamish,Stores,55.0,5.37,60.46
1821,1822,M,Cranbrook,Dairy Person,Dairy,Cranbrook,Stores,56.0,6.58,78.39
1822,1823,M,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,42.0,3.84,26.49
1823,1824,M,Victoria,Dairy Person,Dairy,Victoria,Stores,41.0,5.58,6.94
1824,1825,F,Creston,Meat Cutter,Meats,Cranbrook,Stores,44.0,3.41,77.8
1825,1826,M,Penticton,Meat Cutter,Meats,Kelowna,Stores,50.0,2.47,75.56
1826,1827,F,Langley,Meats Manager,Meats,Langley,Stores,37.0,4.04,0.0
1827,1828,M,Fort Nelson,Store Manager,Store Management,Fort Nelson,Stores,42.0,5.68,42.3
1828,1829,M,Burnaby,Processed Foods Manager,Processed Foods,Burnaby,Stores,51.0,2.72,50.96
1829,1830,M,Port Alberni,Meat Cutter,Meats,Nanaimo,Stores,50.0,4.85,114.89
1830,1831,M,Rutland,Meat Cutter,Meats,Kelowna,Stores,52.0,3.3,79.89
1831,1832,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,43.0,5.74,13.03
1832,1833,F,Quesnel,Dairy Person,Dairy,Quesnel,Stores,53.0,2.5,137.03
1833,1834,M,Chilliwack,Meats Manager,Meats,Chilliwack,Stores,51.0,4.17,83.35
1834,1835,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,25.0,4.48,0.0
1835,1836,M,Victoria,Meat Cutter,Meats,Victoria,Stores,43.0,4.01,44.55
1836,1837,F,Montney,Dairy Person,Dairy,Fort St John,Stores,24.0,3.84,0.0
1837,1838,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,42.0,5.04,67.6
1838,1839,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,40.0,3.72,59.88
1839,1840,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,43.0,2.99,35.95
1840,1841,F,Merritt,Meat Cutter,Meats,Kamloops,Stores,44.0,3.62,37.67
1841,1842,M,Jaffray,Dairy Person,Dairy,Cranbrook,Stores,46.0,5.07,61.17
1842,1843,M,Aldergrove,Bakery Manager,Bakery,Aldergrove,Stores,52.0,6.5,116.16
1843,1844,F,Sparwood,Meat Cutter,Meats,Cranbrook,Stores,42.0,8.14,109.0
1844,1845,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,33.0,5.2,0.0
1845,1846,M,Victoria,Meat Cutter,Meats,Victoria,Stores,35.0,4.56,9.4
1846,1847,F,Langley,Dairy Person,Dairy,Langley,Stores,30.0,2.52,0.0
1847,1848,M,Whistler,Meat Cutter,Meats,Squamish,Stores,46.0,3.64,80.95
1848,1849,F,Squamish,Meat Cutter,Meats,Squamish,Stores,39.0,5.74,80.0
1849,1850,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,40.0,5.3,14.29
1850,1851,M,Surrey,Meat Cutter,Meats,Surrey,Stores,53.0,5.56,117.85
1851,1852,M,Burnaby,Customer Service Manager,Customer Service,Burnaby,Stores,38.0,5.73,13.51
1852,1853,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,39.0,4.95,61.28
1853,1854,F,Langley,Dairy Person,Dairy,Langley,Stores,47.0,4.45,78.09
1854,1855,F,Victoria,Meat Cutter,Meats,Victoria,Stores,48.0,3.59,92.21
1855,1856,F,Jaffray,Meat Cutter,Meats,Cranbrook,Stores,55.0,2.61,142.78
1856,1857,F,Port Mellon,Dairy Person,Dairy,West Vancouver,Stores,48.0,7.36,86.31
1857,1858,M,Comox,Meat Cutter,Meats,Nanaimo,Stores,50.0,6.06,62.79
1858,1859,M,White Rock,Store Manager,Store Management,White Rock,Stores,51.0,4.83,81.59
1859,1860,M,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,59.0,4.44,115.09
1860,1861,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,56.0,6.9,143.06
1861,1862,F,Surrey,Meat Cutter,Meats,Surrey,Stores,54.0,4.87,117.24
1862,1863,M,Courtenay,Dairy Person,Dairy,Nanaimo,Stores,44.0,3.25,47.74
1863,1864,F,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,42.0,4.81,44.66
1864,1865,M,Victoria,Meat Cutter,Meats,Victoria,Stores,37.0,3.68,35.5
1865,1866,M,Squamish,Meat Cutter,Meats,Squamish,Stores,57.0,4.31,92.13
1866,1867,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,33.0,3.66,10.3
1867,1868,M,Crawford Bay,Meat Cutter,Meats,Cranbrook,Stores,37.0,4.63,0.0
1868,1869,M,Richmond,Bakery Manager,Bakery,Richmond,Stores,35.0,5.56,17.53
1869,1870,M,Kamloops,Meat Cutter,Meats,Kamloops,Stores,40.0,5.55,27.2
1870,1871,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,47.0,3.52,106.59
1871,1872,M,Surrey,Dairy Person,Dairy,Surrey,Stores,26.0,2.25,0.0
1872,1873,F,Chilliwack,Produce Manager,Produce,Chilliwack,Stores,36.0,3.19,47.0
1873,1874,F,Sardis,Dairy Person,Dairy,Chilliwack,Stores,50.0,5.42,84.64
1874,1875,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,39.0,4.01,47.58
1875,1876,F,Kelowna,Meat Cutter,Meats,Kelowna,Stores,42.0,4.46,87.6
1876,1877,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,31.0,2.75,0.0
1877,1878,F,Terrace,Meat Cutter,Meats,Terrace,Stores,32.0,5.66,0.0
1878,1879,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,32.0,3.65,3.15
1879,1880,F,Surrey,Meat Cutter,Meats,Surrey,Stores,58.0,6.86,134.89
1880,1881,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,27.0,4.76,17.58
1881,1882,F,Vernon,Meat Cutter,Meats,Vernon,Stores,44.0,5.14,74.71
1882,1883,M,Wells,Meat Cutter,Meats,Kamloops,Stores,47.0,8.18,86.73
1883,1884,M,Port Edward,Meat Cutter,Meats,Terrace,Stores,45.0,3.94,61.77
1884,1885,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,29.0,5.4,0.0
1885,1886,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,39.0,3.75,37.16
1886,1887,M,White Rock,Dairy Person,Dairy,White Rock,Stores,50.0,4.01,74.2
1887,1888,F,Prince George,Meat Cutter,Meats,Prince George,Stores,43.0,4.89,40.16
1888,1889,M,Dease Lake,Baker,Bakery,Dease Lake,Stores,40.0,1.61,107.32
1889,1890,F,Abbotsford,Meat Cutter,Meats,Abbotsford,Stores,23.0,5.08,0.0
1890,1891,M,Prince George,Dairy Person,Dairy,Prince George,Stores,34.0,4.35,49.21
1891,1892,M,Prince George,Meat Cutter,Meats,Prince George,Stores,53.0,4.56,123.91
1892,1893,M,Burns Lake,Dairy Person,Dairy,Prince George,Stores,68.0,3.87,171.85
1893,1894,F,White Rock,Meat Cutter,Meats,White Rock,Stores,60.0,3.32,164.48
1894,1895,F,Burnaby,Meat Cutter,Meats,Burnaby,Stores,39.0,2.96,42.99
1895,1896,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,57.0,4.63,145.33
1896,1897,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,61.0,5.92,157.09
1897,1898,M,Abbotsford,Bakery Manager,Bakery,Abbotsford,Stores,46.0,3.64,36.04
1898,1899,F,Mcleese Lake,Produce Manager,Produce,Williams Lake,Stores,25.0,7.34,0.0
1899,1900,F,Kelowna,Meat Cutter,Meats,Kelowna,Stores,40.0,3.39,51.77
1900,1901,F,Giscome,Meat Cutter,Meats,Prince George,Stores,50.0,5.49,116.31
1901,1902,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,47.0,3.05,98.52
1902,1903,F,Surrey,Dairy Person,Dairy,Surrey,Stores,47.0,4.0,102.27
1903,1904,M,Surrey,Meat Cutter,Meats,Surrey,Stores,50.0,3.82,60.95
1904,1905,F,Vallican,Meat Cutter,Meats,Trail,Stores,40.0,3.64,72.54
1905,1906,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,46.0,6.8,91.65
1906,1907,M,Surrey,Meat Cutter,Meats,Surrey,Stores,31.0,6.19,19.8
1907,1908,M,Flatrock,Processed Foods Manager,Processed Foods,Fort St John,Stores,62.0,4.68,173.72
1908,1909,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,46.0,6.64,68.54
1909,1910,F,Port Coquitlam,Bakery Manager,Bakery,Port Coquitlam,Stores,35.0,5.23,0.0
1910,1911,M,Abbotsford,Dairy Person,Dairy,Abbotsford,Stores,48.0,3.2,89.61
1911,1912,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,55.0,5.24,148.49
1912,1913,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,43.0,4.94,74.38
1913,1914,F,Invermere,Meat Cutter,Meats,Cranbrook,Stores,36.0,4.52,58.44
1914,1915,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,35.0,5.66,3.98
1915,1916,F,Surrey,Meat Cutter,Meats,Surrey,Stores,46.0,3.52,99.62
1916,1917,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,40.0,5.36,56.37
1917,1918,F,Victoria,Dairy Person,Dairy,Victoria,Stores,55.0,6.56,134.43
1918,1919,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,54.0,8.05,117.36
1919,1920,F,Dawson Creek,Produce Clerk,Produce,Dawson Creek,Stores,33.0,4.83,38.11
1920,1921,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,45.0,4.64,37.41
1921,1922,F,Slocan,Meat Cutter,Meats,Trail,Stores,58.0,2.86,195.61
1922,1923,M,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,36.0,3.9,50.08
1923,1924,M,Fort Langley,Produce Manager,Produce,Langley,Stores,45.0,4.18,59.87
1924,1925,F,West Vancouver,Dairy Person,Dairy,West Vancouver,Stores,32.0,1.54,0.0
1925,1926,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,29.0,4.08,34.66
1926,1927,F,Bella Bella,Meat Cutter,Meats,Bella Bella,Stores,37.0,2.9,57.41
1927,1928,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,30.0,1.29,14.56
1928,1929,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,37.0,4.35,38.5
1929,1930,M,Victoria,Dairy Person,Dairy,Victoria,Stores,32.0,2.59,0.0
1930,1931,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,45.0,4.78,52.28
1931,1932,F,Lumby,Meat Cutter,Meats,Vernon,Stores,53.0,5.38,93.93
1932,1933,F,Granisle,Dairy Person,Dairy,Terrace,Stores,63.0,3.78,141.91
1933,1934,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,27.0,5.52,0.0
1934,1935,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,24.0,3.05,0.0
1935,1936,F,Kelowna,Meat Cutter,Meats,Kelowna,Stores,57.0,4.98,145.54
1936,1937,F,Tofino,Meat Cutter,Meats,Nanaimo,Stores,29.0,5.91,20.52
1937,1938,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,30.0,3.01,0.0
1938,1939,M,Langley,Dairy Person,Dairy,Langley,Stores,44.0,6.27,13.94
1939,1940,F,Victoria,Dairy Person,Dairy,Victoria,Stores,26.0,5.15,0.0
1940,1941,M,Port Coquitlam,Dairy Person,Dairy,Port Coquitlam,Stores,70.0,2.9,166.54
1941,1942,F,West Vancouver,Bakery Manager,Bakery,West Vancouver,Stores,57.0,7.1,178.27
1942,1943,M,New Westminister,Store Manager,Store Management,New Westminister,Stores,34.0,4.89,0.0
1943,1944,M,Victoria,Meat Cutter,Meats,Victoria,Stores,48.0,4.24,122.38
1944,1945,F,Surrey,Meat Cutter,Meats,Surrey,Stores,16.0,3.41,0.0
1945,1946,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,33.0,5.56,0.02
1946,1947,M,Ucluelet,Dairy Person,Dairy,Nanaimo,Stores,48.0,5.13,30.24
1947,1948,M,Merritt,Meat Cutter,Meats,Kamloops,Stores,31.0,3.43,57.25
1948,1949,M,Richmond,Dairy Person,Dairy,Richmond,Stores,43.0,4.3,54.07
1949,1950,F,Kelowna,Meat Cutter,Meats,Kelowna,Stores,34.0,1.4,42.25
1950,1951,M,Kelowna,Meat Cutter,Meats,Kelowna,Stores,34.0,5.72,32.76
1951,1952,F,Duncan,Dairy Person,Dairy,Quesnel,Stores,58.0,6.57,140.37
1952,1953,F,Surrey,Meat Cutter,Meats,Surrey,Stores,35.0,3.99,45.13
1953,1954,F,Prince George,Meat Cutter,Meats,Prince George,Stores,36.0,4.15,50.03
1954,1955,M,Victoria,Meat Cutter,Meats,Victoria,Stores,52.0,4.82,70.42
1955,1956,M,Victoria,Meat Cutter,Meats,Victoria,Stores,44.0,2.18,107.02
1956,1957,F,Fraser Lake,Dairy Person,Dairy,Prince George,Stores,51.0,4.71,104.56
1957,1958,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,53.0,2.97,125.44
1958,1959,F,Powell River,Meat Cutter,Meats,Nanaimo,Stores,29.0,5.44,13.23
1959,1960,F,Penticton,Meat Cutter,Meats,Kelowna,Stores,53.0,4.89,106.1
1960,1961,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,56.0,4.63,119.56
1961,1962,M,Kaslo,Meat Cutter,Meats,Cranbrook,Stores,31.0,1.55,14.77
1962,1963,M,Agassiz,Bakery Manager,Bakery,Chilliwack,Stores,30.0,3.02,0.0
1963,1964,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,52.0,1.75,70.69
1964,1965,M,North Vancouver,Produce Manager,Produce,North Vancouver,Stores,48.0,7.73,38.7
1965,1966,M,Vernon,Meat Cutter,Meats,Vernon,Stores,44.0,3.1,20.09
1966,1967,F,Cobble Hill,Dairy Person,Dairy,Victoria,Stores,32.0,3.6,0.0
1967,1968,M,Prince George,Dairy Person,Dairy,Prince George,Stores,59.0,4.31,158.05
1968,1969,F,Blue River,Cashier,Customer Service,Blue River,Stores,51.0,4.23,121.14
1969,1970,F,Surrey,Meat Cutter,Meats,Surrey,Stores,41.0,2.12,46.21
1970,1971,F,Port Alberni,Meat Cutter,Meats,Nanaimo,Stores,28.0,4.17,0.0
1971,1972,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,38.0,4.35,29.06
1972,1973,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,44.0,3.06,95.7
1973,1974,F,Fort Fraser,Dairy Person,Dairy,Prince George,Stores,39.0,4.81,71.63
1974,1975,F,Fort Langley,Bakery Manager,Bakery,Langley,Stores,36.0,2.9,33.71
1975,1976,F,Campbell River,Dairy Person,Dairy,Nanaimo,Stores,60.0,6.59,155.71
1976,1977,M,Penticton,Meat Cutter,Meats,Kelowna,Stores,30.0,1.79,0.0
1977,1978,F,Abbotsford,Processed Foods Manager,Processed Foods,Abbotsford,Stores,31.0,3.56,27.08
1978,1979,M,Whistler,Meat Cutter,Meats,Squamish,Stores,20.0,6.2,0.0
1979,1980,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,40.0,4.17,44.68
1980,1981,M,Surrey,Meat Cutter,Meats,Surrey,Stores,51.0,5.64,107.23
1981,1982,F,Victoria,Dairy Person,Dairy,Victoria,Stores,62.0,6.68,198.54
1982,1983,M,Osoyoos,Meat Cutter,Meats,Kelowna,Stores,46.0,4.15,91.11
1983,1984,F,Genelle,Dairy Person,Dairy,Trail,Stores,52.0,4.32,105.83
1984,1985,F,Victoria,Meat Cutter,Meats,Victoria,Stores,53.0,5.23,151.81
1985,1986,F,Kelowna,Meat Cutter,Meats,Kelowna,Stores,42.0,6.72,18.7
1986,1987,M,Yarrow,Dairy Person,Dairy,Chilliwack,Stores,43.0,3.68,49.25
1987,1988,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,37.0,4.33,37.87
1988,1989,M,Lakeview Heights,Meat Cutter,Meats,Kelowna,Stores,54.0,5.79,124.78
1989,1990,M,Penticton,Meat Cutter,Meats,Kelowna,Stores,31.0,5.81,74.17
1990,1991,M,Vernon,Meat Cutter,Meats,Vernon,Stores,27.0,3.81,0.0
1991,1992,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,42.0,5.56,21.36
1992,1993,M,Langley,Dairy Person,Dairy,Langley,Stores,51.0,5.65,125.63
1993,1994,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,44.0,4.17,65.65
1994,1995,M,Burnaby,Meat Cutter,Meats,Burnaby,Stores,41.0,4.47,13.6
1995,1996,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,35.0,4.28,28.87
1996,1997,M,Richmond,Dairy Person,Dairy,Richmond,Stores,48.0,3.99,62.66
1997,1998,F,Burnaby,Meat Cutter,Meats,Burnaby,Stores,35.0,2.97,22.04
1998,1999,M,Topley,Dairy Person,Dairy,Prince George,Stores,38.0,7.32,27.51
1999,2000,M,Chilliwack,Dairy Person,Dairy,Chilliwack,Stores,31.0,7.76,0.0
2000,2001,M,Coquitlam,Dairy Person,Dairy,Nanaimo,Stores,36.0,4.72,31.31
2001,2002,F,Fort Nelson,Meats Manager,Meats,Fort Nelson,Stores,57.0,4.19,130.33
2002,2003,M,Langley,Processed Foods Manager,Processed Foods,Langley,Stores,47.0,5.38,118.83
2003,2004,F,Duncan,Customer Service Manager,Customer Service,Quesnel,Stores,43.0,5.51,63.33
2004,2005,F,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,49.0,6.04,107.37
2005,2006,F,Victoria,Dairy Person,Dairy,Victoria,Stores,40.0,4.57,67.49
2006,2007,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,49.0,7.44,94.1
2007,2008,F,Burnaby,Meat Cutter,Meats,Burnaby,Stores,45.0,5.6,81.16
2008,2009,M,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,39.0,5.74,22.2
2009,2010,M,Campbell River,Meat Cutter,Meats,Nanaimo,Stores,44.0,4.38,100.02
2010,2011,F,Victoria,Meat Cutter,Meats,Victoria,Stores,42.0,2.65,52.51
2011,2012,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,44.0,4.62,45.09
2012,2013,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,49.0,2.7,36.88
2013,2014,M,Kamloops,Meat Cutter,Meats,Kamloops,Stores,40.0,4.31,24.62
2014,2015,F,Vernon,Meat Cutter,Meats,Vernon,Stores,34.0,2.86,62.91
2015,2016,M,Abbotsford,Customer Service Manager,Customer Service,Abbotsford,Stores,32.0,2.43,0.0
