EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Age,LengthService,AbsentHours,State,Counties,Latitude,Longitude
2072,M,Vancouver,Dairy Person,Dairy,Vancouver,53.26445236,3.142249505,89.20247715,WA,Clark,45.63,-122.677
2074,M,Mission,Meat Cutter,Meats,Burnaby,57.8741416,1.828859537,127.082039,TX,Hidalgo,26.216,-98.326
2076,F,Langley,Customer Service Manager,Customer Service,Langley,40.10151781,3.833225917,53.98224916,WA,Island,48.034,-122.408
2077,F,Vancouver,Produce Clerk,Produce,Vancouver,50.77595494,5.39627919,89.96448445,WA,Clark,45.63,-122.677
2081,F,Victoria,Meat Cutter,Meats,Victoria,59.26388391,4.565707734,151.2351219,TX,Victoria,28.799,-97.006
2084,F,Victoria,Meat Cutter,Meats,Victoria,55.37070667,6.317085613,157.3694747,TX,Victoria,28.799,-97.006
2085,M,Vernon,Meat Cutter,Meats,Vernon,31.63680939,0.827182205,0,CT,Tolland,41.838,-72.457
2095,F,Vancouver,Produce Clerk,Produce,Vancouver,40.97903195,3.033234985,104.1565606,WA,Clark,45.63,-122.677
2096,F,Vancouver,Produce Clerk,Produce,Vancouver,43.89187816,3.855810162,99.44983664,WA,Clark,45.63,-122.677
2097,M,Vancouver,Dairy Person,Dairy,Vancouver,23.46421623,0.408270558,0,WA,Clark,45.63,-122.677
2102,F,Vernon,Meat Cutter,Meats,Vernon,33.31492887,3.613045806,53.04166712,CT,Tolland,41.838,-72.457
2105,F,Vancouver,Produce Clerk,Produce,Vancouver,36.89635401,3.543194851,42.31978956,WA,Clark,45.63,-122.677
2120,M,Nelson,Meats Manager,Meats,Nelson,52.13929095,4.26908287,97.99889575,GA,Cherokee;Pickens,34.38,-84.372
2134,M,Vancouver,Produce Clerk,Produce,Vancouver,70.02698272,7.191061003,148.6000887,WA,Clark,45.63,-122.677
2135,M,Vancouver,Dairy Person,Dairy,Vancouver,43.78051719,3.779287289,56.25846152,WA,Clark,45.63,-122.677
2144,M,Vancouver,Dairy Person,Dairy,Vancouver,24.78761532,4.731462225,0,WA,Clark,45.63,-122.677
2148,M,Victoria,Meat Cutter,Meats,Victoria,53.6839503,5.44605293,41.67430954,TX,Victoria,28.799,-97.006
2157,F,Victoria,Meat Cutter,Meats,Victoria,25.04522916,6.642343996,0,TX,Victoria,28.799,-97.006
2160,M,Huntingdon,Meat Cutter,Meats,Abbotsford,44.56548797,5.316703212,29.94193707,PA,Huntingdon,40.504,-77.999
2162,M,Richmond,Dairy Person,Dairy,Richmond,46.402052,5.94454074,124.4482058,VA,Richmond (city),37.546,-77.453
2163,M,Victoria,Meat Cutter,Meats,Victoria,49.39801549,5.341005079,115.5361798,TX,Victoria,28.799,-97.006
2167,F,Vernon,Meat Cutter,Meats,Vernon,30.20270171,4.648977857,13.59702762,CT,Tolland,41.838,-72.457
2168,M,Vancouver,Dairy Person,Dairy,Vancouver,29.14930303,4.160556193,0,WA,Clark,45.63,-122.677
2170,M,Vancouver,Produce Clerk,Produce,Vancouver,32.61171616,7.832165709,14.97226585,WA,Clark,45.63,-122.677
2171,M,Vancouver,Dairy Person,Dairy,Vancouver,47.37376788,3.863763597,64.172129,WA,Clark,45.63,-122.677
2174,F,Langley,Dairy Person,Dairy,Langley,44.01677171,4.105897432,126.5105503,WA,Island,48.034,-122.408
2175,M,Vancouver,Dairy Person,Dairy,Vancouver,41.64292611,3.127775032,37.02834111,WA,Clark,45.63,-122.677
2176,F,Victoria,Meat Cutter,Meats,Victoria,36.02777737,4.223408569,65.43119933,TX,Victoria,28.799,-97.006
2183,F,Victoria,Meat Cutter,Meats,Victoria,38.54752289,6.541433664,57.78878622,TX,Victoria,28.799,-97.006
2184,M,Vancouver,Dairy Person,Dairy,Vancouver,28.87307303,3.0171158,36.66496493,WA,Clark,45.63,-122.677
2190,M,Trail,Meat Cutter,Meats,Trail,39.69002505,6.126403606,59.38383429,MN,Polk,47.783,-95.698
2192,M,Vancouver,Produce Clerk,Produce,Vancouver,46.47541243,5.509221895,75.10040736,WA,Clark,45.63,-122.677
2196,M,Victoria,Meat Cutter,Meats,Victoria,42.16465729,5.147397238,34.37025296,TX,Victoria,28.799,-97.006
2197,F,Courtenay,Meat Cutter,Meats,Nanaimo,46.80297302,3.588418731,72.1028644,ND,Stutsman,47.224,-98.569
2200,M,Vancouver,Dairy Person,Dairy,Vancouver,44.06537688,3.906185351,45.11878616,WA,Clark,45.63,-122.677
2201,F,Hope,Meat Cutter,Meats,Chilliwack,45.93177115,6.044299046,64.48340278,AR,Hempstead,33.668,-93.591
2204,F,Vancouver,Baker,Bakery,Vancouver,42.77689227,5.511921928,93.45297623,WA,Clark,45.63,-122.677
2205,F,Vancouver,Baker,Bakery,Vancouver,50.31376927,5.558713698,111.7055828,WA,Clark,45.63,-122.677
2207,F,Vancouver,Baker,Bakery,Vancouver,65.26904935,5.529244337,234.2104547,WA,Clark,45.63,-122.677
2208,F,Vancouver,Dairy Person,Dairy,Vancouver,33.63752018,3.505359055,52.1428221,WA,Clark,45.63,-122.677
2209,F,Vernon,Meat Cutter,Meats,Vernon,50.47431619,4.645106248,87.12646918,CT,Tolland,41.838,-72.457
2212,F,Vancouver,Dairy Person,Dairy,Vancouver,49.03541919,5.816993868,155.5370027,WA,Clark,45.63,-122.677
2215,F,Vancouver,Baker,Bakery,Vancouver,45.75160772,3.228296622,100.5611005,WA,Clark,45.63,-122.677
2218,F,Vancouver,Baker,Bakery,Vancouver,47.16046441,5.638300547,81.69332659,WA,Clark,45.63,-122.677
2219,F,Vernon,Meat Cutter,Meats,Vernon,49.63393262,4.496685311,49.1975095,CT,Tolland,41.838,-72.457
2220,M,Victoria,Meat Cutter,Meats,Victoria,37.73041316,5.923759413,13.46888532,TX,Victoria,28.799,-97.006
2221,F,Vancouver,Baker,Bakery,Vancouver,36.67060079,3.957343269,50.86532918,WA,Clark,45.63,-122.677
2229,M,Vancouver,Baker,Bakery,Vancouver,50.58938716,3.890555388,128.5396188,WA,Clark,45.63,-122.677
2231,M,Vancouver,Baker,Bakery,Vancouver,39.48584924,5.646447802,43.97516998,WA,Clark,45.63,-122.677
2234,F,Victoria,Meat Cutter,Meats,Victoria,36.62005456,4.430698656,95.12889057,TX,Victoria,28.799,-97.006
2236,M,Victoria,Meat Cutter,Meats,Victoria,39.42868326,1.947468385,38.8747758,TX,Victoria,28.799,-97.006
2237,M,Richmond,Customer Service Manager,Customer Service,Richmond,28.46509226,1.949599255,0,VA,Richmond (city),37.546,-77.453
2242,M,Sardis,Meat Cutter,Meats,Chilliwack,41.15149429,4.390640666,56.56918662,MS,Panola,34.436,-89.911
2244,M,Sorrento,Meat Cutter,Meats,Kamloops,25.13490999,7.094085202,0,LA,Ascension,30.186,-90.869
2246,M,Vancouver,Baker,Bakery,Vancouver,39.18471316,1.739139252,25.51964407,WA,Clark,45.63,-122.677
2249,F,Vancouver,Dairy Person,Dairy,Vancouver,48.19972008,5.149492032,83.82662926,WA,Clark,45.63,-122.677
2250,F,Vancouver,Baker,Bakery,Vancouver,55.14916143,1.692511,164.0803457,WA,Clark,45.63,-122.677
2251,M,Victoria,Meat Cutter,Meats,Victoria,51.07416861,1.836624884,94.94994333,TX,Victoria,28.799,-97.006
2254,F,Wildwood,Meat Cutter,Meats,Nanaimo,26.44900108,5.378354051,0,MO,St. Louis,38.597,-90.64
2256,F,Richmond,Meat Cutter,Meats,Richmond,28.15389067,4.202907229,1.669832803,VA,Richmond (city),37.546,-77.453
2257,F,Vancouver,Baker,Bakery,Vancouver,38.81630623,6.353956168,45.94710795,WA,Clark,45.63,-122.677
2272,F,Surrey,Meat Cutter,Meats,Surrey,35.37398336,7.335032089,0,ND,Ward,48.236,-101.133
2273,F,Vancouver,Baker,Bakery,Vancouver,44.8155757,5.721586303,102.1243481,WA,Clark,45.63,-122.677
2276,F,Vancouver,Baker,Bakery,Vancouver,38.69185179,5.311376253,50.08330868,WA,Clark,45.63,-122.677
2278,F,Courtenay,Meat Cutter,Meats,Nanaimo,42.08170824,6.087322375,62.1025147,ND,Stutsman,47.224,-98.569
2285,F,Richmond,Dairy Person,Dairy,Richmond,48.06678574,5.036899896,113.1029795,VA,Richmond (city),37.546,-77.453
2288,M,Vancouver,Dairy Person,Dairy,Vancouver,46.32923557,5.727352187,56.5290949,WA,Clark,45.63,-122.677
2290,F,Houston,Meat Cutter,Meats,Terrace,25.1118773,6.392528628,0,TX,Harris;Fort Bend;Montgomery,29.76,-95.363
2292,F,Vancouver,Dairy Person,Dairy,Vancouver,39.57514152,3.558463438,63.57722237,WA,Clark,45.63,-122.677
2294,M,Vancouver,Baker,Bakery,Vancouver,33.76114925,6.618054368,17.64889653,WA,Clark,45.63,-122.677
2295,F,Victoria,Meat Cutter,Meats,Victoria,41.51408387,4.382027498,92.04145175,TX,Victoria,28.799,-97.006
2301,M,Vancouver,Dairy Person,Dairy,Vancouver,55.05005933,2.560232272,124.1602703,WA,Clark,45.63,-122.677
2304,F,Vernon,Meat Cutter,Meats,Vernon,36.3384971,4.849256992,31.15985999,CT,Tolland,41.838,-72.457
2305,M,Vancouver,Baker,Bakery,Vancouver,43.05117935,5.211076279,70.81848811,WA,Clark,45.63,-122.677
2309,M,Richmond,Meat Cutter,Meats,Richmond,47.00302475,8.614835867,71.95646788,VA,Richmond (city),37.546,-77.453
2313,M,Victoria,Meat Cutter,Meats,Victoria,56.52265759,3.831049076,102.773244,TX,Victoria,28.799,-97.006
2315,F,Victoria,Meat Cutter,Meats,Victoria,50.13417805,4.794186033,69.90803109,TX,Victoria,28.799,-97.006
2322,F,Vancouver,Baker,Bakery,Vancouver,42.17936029,6.184630984,111.8142178,WA,Clark,45.63,-122.677
2323,M,Vernon,Meat Cutter,Meats,Vernon,16.5316709,1.148303595,0,CT,Tolland,41.838,-72.457
2330,M,Vancouver,Baker,Bakery,Vancouver,24.34880773,1.853980255,0,WA,Clark,45.63,-122.677
2336,M,Surrey,Meat Cutter,Meats,Surrey,25.36509277,3.980766897,5.164341887,ND,Ward,48.236,-101.133
2339,F,Peachland,Meat Cutter,Meats,Kelowna,16.78877375,2.520337882,0,NC,Anson,34.993,-80.266
2346,M,Vancouver,Dairy Person,Dairy,Vancouver,42.37667424,5.319926669,28.75617451,WA,Clark,45.63,-122.677
2347,M,Vancouver,Dairy Person,Dairy,Vancouver,52.15524388,3.470368719,124.1491468,WA,Clark,45.63,-122.677
2352,F,Victoria,Meat Cutter,Meats,Victoria,52.27819787,4.227595389,177.5081277,TX,Victoria,28.799,-97.006
2356,M,Victoria,Meat Cutter,Meats,Victoria,38.11438009,4.959258113,10.13058747,TX,Victoria,28.799,-97.006
2364,F,Trail,Meat Cutter,Meats,Trail,36.71512177,3.114322522,24.47078111,MN,Polk,47.783,-95.698
2366,F,Vancouver,Dairy Person,Dairy,Vancouver,29.48386473,2.603607605,0,WA,Clark,45.63,-122.677
2371,M,Vancouver,Dairy Person,Dairy,Vancouver,34.75591597,5.964331987,58.89528417,WA,Clark,45.63,-122.677
2373,F,Vancouver,Dairy Person,Dairy,Vancouver,44.28577271,4.591638586,39.02643188,WA,Clark,45.63,-122.677
2382,F,Vancouver,Dairy Person,Dairy,Vancouver,41.78383301,5.330955912,40.9894174,WA,Clark,45.63,-122.677
2383,M,Victoria,Meat Cutter,Meats,Victoria,53.74158432,5.387853812,91.49871379,TX,Victoria,28.799,-97.006
2385,F,Victoria,Meat Cutter,Meats,Victoria,18.3707418,4.644051119,0,TX,Victoria,28.799,-97.006
2390,F,Langley,Meat Cutter,Meats,Langley,39.45656142,4.831480329,92.41546781,WA,Island,48.034,-122.408
2396,F,Creston,Meat Cutter,Meats,Cranbrook,22.32131367,4.706749828,0,IA,Union,41.06,-94.365
2399,M,Victoria,Meat Cutter,Meats,Victoria,34.44132019,3.428121728,0,TX,Victoria,28.799,-97.006
2409,F,Vancouver,Dairy Person,Dairy,Vancouver,47.02796075,7.090166231,100.0915909,WA,Clark,45.63,-122.677
2413,M,Vancouver,Dairy Person,Dairy,Vancouver,42.32351345,5.354958552,22.51024729,WA,Clark,45.63,-122.677
2418,M,Abbotsford,Meat Cutter,Meats,Abbotsford,53.06586353,2.779272467,88.5964429,WI,Clark;Marathon,44.944,-90.315
2420,M,Victoria,Meat Cutter,Meats,Victoria,50.1897772,6.056223845,82.89449583,TX,Victoria,28.799,-97.006
2423,F,Vancouver,Dairy Person,Dairy,Vancouver,14.66011273,3.508877941,0,WA,Clark,45.63,-122.677
2425,F,Vancouver,Dairy Person,Dairy,Vancouver,35.30205314,5.729325784,12.9144765,WA,Clark,45.63,-122.677
2428,F,Vancouver,Dairy Person,Dairy,Vancouver,53.84931419,5.762354655,152.8014639,WA,Clark,45.63,-122.677
2429,M,Winfield,Meat Cutter,Meats,Kelowna,19.56640447,1.890296283,0,KS,Cowley,37.243,-96.98
2431,M,Hope,Meat Cutter,Meats,Chilliwack,40.07762086,4.813417892,58.87250221,AR,Hempstead,33.668,-93.591
2435,M,Lakeview Heights,Meat Cutter,Meats,Kelowna,60.96245332,6.771241092,119.4110768,KY,Rowan,38.152,-83.506
2437,M,Langley,Dairy Person,Dairy,Langley,69.97142575,3.629951582,224.426736,WA,Island,48.034,-122.408
2439,M,Vancouver,Dairy Person,Dairy,Vancouver,50.28304951,2.443153481,118.8115223,WA,Clark,45.63,-122.677
2444,M,Richmond,Meat Cutter,Meats,Richmond,40.19492049,4.209131552,62.15569096,VA,Richmond (city),37.546,-77.453
2445,M,Vancouver,Dairy Person,Dairy,Vancouver,26.57809159,4.573378302,0,WA,Clark,45.63,-122.677
2449,F,Richmond,Meat Cutter,Meats,Richmond,54.51277924,6.289814922,114.206911,VA,Richmond (city),37.546,-77.453
2450,M,Creston,Meat Cutter,Meats,Cranbrook,42.04584831,3.027659264,50.24628665,IA,Union,41.06,-94.365
2458,M,Langley,Meat Cutter,Meats,Langley,44.33033537,3.357398761,105.6306681,WA,Island,48.034,-122.408
2467,F,Victoria,Meat Cutter,Meats,Victoria,41.59085689,5.377995393,52.48797021,TX,Victoria,28.799,-97.006
2469,F,Oliver,Meat Cutter,Meats,Kelowna,38.94678587,1.061191357,56.55315512,WI,Douglas,46.649,-92.188
2471,M,Vancouver,Dairy Person,Dairy,Vancouver,18.98855173,3.815014412,0,WA,Clark,45.63,-122.677
2473,F,Victoria,Meat Cutter,Meats,Victoria,50.81535067,3.611707023,116.5407271,TX,Victoria,28.799,-97.006
2477,M,Vancouver,Dairy Person,Dairy,Vancouver,34.8310761,4.133267899,53.42515769,WA,Clark,45.63,-122.677
2479,F,Abbotsford,Meat Cutter,Meats,Abbotsford,37.32190708,4.435317817,48.96219855,WI,Clark;Marathon,44.944,-90.315
2481,M,Vancouver,Dairy Person,Dairy,Vancouver,45.74878589,5.973674687,34.76286615,WA,Clark,45.63,-122.677
2483,F,Victoria,Meat Cutter,Meats,Victoria,54.79567506,5.004580347,145.6088084,TX,Victoria,28.799,-97.006
2489,F,Surrey,Meat Cutter,Meats,Surrey,43.04505577,3.290665483,80.27278074,ND,Ward,48.236,-101.133
2494,F,Vernon,Produce Clerk,Produce,Vernon,41.25320531,2.652803496,84.5789616,CT,Tolland,41.838,-72.457
2495,F,Vancouver,Dairy Person,Dairy,Vancouver,52.87929289,4.839350075,134.1341857,WA,Clark,45.63,-122.677
2496,F,Nelson,Meat Cutter,Meats,Nelson,62.15004127,4.689213885,197.0376731,GA,Cherokee;Pickens,34.38,-84.372
2502,M,Vancouver,Dairy Person,Dairy,Vancouver,55.52445816,4.003482814,126.5030525,WA,Clark,45.63,-122.677
2507,M,Vancouver,Dairy Person,Dairy,Vancouver,27.20365391,4.500767083,1.461628364,WA,Clark,45.63,-122.677
2511,M,Vancouver,Dairy Person,Dairy,Vancouver,30.72702554,4.718018062,0,WA,Clark,45.63,-122.677
2513,M,Vancouver,Dairy Person,Dairy,Vancouver,37.54056214,6.845247394,70.91827831,WA,Clark,45.63,-122.677
2516,F,Victoria,Meat Cutter,Meats,Victoria,43.73068702,7.122273627,68.11835463,TX,Victoria,28.799,-97.006
2521,M,Victoria,Meat Cutter,Meats,Victoria,42.09234019,2.524448591,21.51625404,TX,Victoria,28.799,-97.006
2523,M,Victoria,Meat Cutter,Meats,Victoria,43.81763613,2.437374677,55.11530792,TX,Victoria,28.799,-97.006
2529,M,Balfour,Dairy Person,Dairy,Nelson,57.40726824,8.423562487,102.8060145,ND,McHenry,47.952,-100.534
2533,M,Parksville,Meat Cutter,Meats,Nanaimo,29.29626454,3.812514201,0,SC,McCormick,33.786,-82.217
2534,M,Vancouver,Dairy Person,Dairy,Vancouver,55.45753196,3.934867025,84.76413736,WA,Clark,45.63,-122.677
2545,F,Vancouver,Dairy Person,Dairy,Vancouver,46.61958347,3.003932665,68.61956129,WA,Clark,45.63,-122.677
2550,F,Victoria,Meat Cutter,Meats,Victoria,43.45256681,4.840168467,40.41958431,TX,Victoria,28.799,-97.006
2555,F,Richmond,Meat Cutter,Meats,Richmond,33.39483969,6.542780358,0,VA,Richmond (city),37.546,-77.453
2561,M,Vancouver,Dairy Person,Dairy,Vancouver,53.40460678,3.756759273,64.10008444,WA,Clark,45.63,-122.677
2565,F,Vancouver,Dairy Person,Dairy,Vancouver,46.11157068,4.703576207,153.1397114,WA,Clark,45.63,-122.677
2568,F,Courtenay,Meat Cutter,Meats,Nanaimo,41.1808265,6.052127691,68.09234385,ND,Stutsman,47.224,-98.569
2576,M,Victoria,Meat Cutter,Meats,Victoria,47.29062097,5.223112601,91.28597396,TX,Victoria,28.799,-97.006
2578,F,Victoria,Meat Cutter,Meats,Victoria,66.15376034,4.05834789,170.543427,TX,Victoria,28.799,-97.006
2579,F,Richmond,Dairy Person,Dairy,Richmond,37.73348677,4.004312489,59.63884483,VA,Richmond (city),37.546,-77.453
2580,F,Vancouver,Dairy Person,Dairy,Vancouver,39.89188323,1.766600113,51.5270002,WA,Clark,45.63,-122.677
2583,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,54.02693396,4.918944501,133.1636749,WA,Clark,45.63,-122.677
2588,F,Vancouver,Dairy Person,Dairy,Vancouver,50.49493564,4.364766189,118.452088,WA,Clark,45.63,-122.677
2591,F,Vancouver,Dairy Person,Dairy,Vancouver,21.75384823,5.00132747,0,WA,Clark,45.63,-122.677
2594,M,Victoria,Meat Cutter,Meats,Victoria,22.88958251,3.287014158,0,TX,Victoria,28.799,-97.006
2596,M,Langley,Dairy Person,Dairy,Langley,32.70001405,4.600080803,8.664671009,WA,Island,48.034,-122.408
2600,M,Richmond,Meat Cutter,Meats,Richmond,51.96374105,3.356242305,109.0545281,VA,Richmond (city),37.546,-77.453
2607,M,Surrey,Meat Cutter,Meats,Surrey,36.94415537,3.797214725,39.91448225,ND,Ward,48.236,-101.133
2608,F,Vancouver,Dairy Person,Dairy,Vancouver,46.22121535,4.692016732,65.20885118,WA,Clark,45.63,-122.677
2619,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,52.24352343,7.584464855,106.0001353,WA,Clark,45.63,-122.677
2621,M,Surrey,Meat Cutter,Meats,Surrey,34.27727757,5.574116965,16.6767892,ND,Ward,48.236,-101.133
2635,M,Tappen,Produce Clerk,Produce,Vernon,44.90172163,3.297245308,28.83732462,ND,Kidder,46.872,-99.627
2636,F,Victoria,Meat Cutter,Meats,Victoria,18.59961724,6.615868633,0,TX,Victoria,28.799,-97.006
2638,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,59.12552897,5.863190696,156.0604059,WA,Clark,45.63,-122.677
2639,M,Richmond,Meat Cutter,Meats,Richmond,41.36421524,4.100240757,24.7947692,VA,Richmond (city),37.546,-77.453
2644,F,Victoria,Meat Cutter,Meats,Victoria,32.51028642,4.685465635,22.74326027,TX,Victoria,28.799,-97.006
2645,F,Victoria,Meat Cutter,Meats,Victoria,29.62018195,2.922333018,33.89567742,TX,Victoria,28.799,-97.006
2647,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,57.84453393,5.690509203,60.49769112,WA,Clark,45.63,-122.677
2650,F,Vancouver,Dairy Person,Dairy,Vancouver,52.56610494,2.752814997,122.6822565,WA,Clark,45.63,-122.677
2654,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,49.42393336,5.947364099,95.90346397,WA,Clark,45.63,-122.677
2655,M,Richmond,Meat Cutter,Meats,Richmond,26.59883793,5.107575785,0,VA,Richmond (city),37.546,-77.453
2656,M,Victoria,Meat Cutter,Meats,Victoria,51.12833756,5.811756049,90.27653593,TX,Victoria,28.799,-97.006
2657,M,Surrey,Meat Cutter,Meats,Surrey,41.88910707,3.075565805,74.03798589,ND,Ward,48.236,-101.133
2661,M,Victoria,Meat Cutter,Meats,Victoria,43.07968342,4.401137994,44.31994432,TX,Victoria,28.799,-97.006
2662,M,Vancouver,Dairy Person,Dairy,Vancouver,34.59331892,0.491518557,8.17114047,WA,Clark,45.63,-122.677
2663,M,Richmond,Meat Cutter,Meats,Richmond,42.32588161,3.905591961,0,VA,Richmond (city),37.546,-77.453
2669,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,43.52013447,2.723848328,34.1528385,WA,Clark,45.63,-122.677
2670,F,Langley,Dairy Person,Dairy,Langley,51.29860592,5.49331927,137.7023594,WA,Island,48.034,-122.408
2674,F,Peachland,Meat Cutter,Meats,Kelowna,55.95960965,6.352463218,147.9176378,NC,Anson,34.993,-80.266
2680,M,Peachland,Meat Cutter,Meats,Kelowna,27.36671405,4.072116626,0,NC,Anson,34.993,-80.266
2686,F,Victoria,Meat Cutter,Meats,Victoria,47.17491843,4.559195511,99.05321803,TX,Victoria,28.799,-97.006
2696,F,Victoria,Meat Cutter,Meats,Victoria,33.19254523,4.871798723,53.32185811,TX,Victoria,28.799,-97.006
2702,F,Surrey,Meat Cutter,Meats,Surrey,39.47114535,6.958020567,0,ND,Ward,48.236,-101.133
2713,M,Duncan,Dairy Person,Dairy,Quesnel,44.77370809,2.957926662,109.4167478,OK,Stephens,34.502,-97.958
2716,F,Langley,Meat Cutter,Meats,Langley,44.28273412,4.715774238,42.73237985,WA,Island,48.034,-122.408
2718,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,58.06400944,4.849343321,181.7670624,WA,Clark,45.63,-122.677
2719,F,Surrey,Meat Cutter,Meats,Surrey,42.58083938,3.494297622,60.97435473,ND,Ward,48.236,-101.133
2723,F,Vancouver,Dairy Person,Dairy,Vancouver,30.41174879,3.981556149,16.39813088,WA,Clark,45.63,-122.677
2725,F,Abbotsford,Meat Cutter,Meats,Abbotsford,44.85541914,6.072132414,83.67117063,WI,Clark;Marathon,44.944,-90.315
2727,M,Smithers,Meat Cutter,Meats,Terrace,45.67938514,5.278612216,51.61078648,WV,Fayette;Kanawha,38.176,-81.305
2735,F,Duncan,Meat Cutter,Meats,Quesnel,39.73462964,3.810372965,54.50005828,OK,Stephens,34.502,-97.958
2736,F,Victoria,Meat Cutter,Meats,Victoria,44.09814658,3.603639102,85.95503779,TX,Victoria,28.799,-97.006
2743,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,39.90402407,2.587668219,50.15265421,WA,Clark,45.63,-122.677
2751,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,29.47340949,7.140906417,2.390985846,WA,Clark,45.63,-122.677
2762,F,Vancouver,Dairy Person,Dairy,Vancouver,15.36973252,5.115970486,0,WA,Clark,45.63,-122.677
2763,M,Duncan,Meat Cutter,Meats,Quesnel,25.24305066,7.677176468,0,OK,Stephens,34.502,-97.958
2764,F,Victoria,Meat Cutter,Meats,Victoria,33.98444298,4.764442999,0,TX,Victoria,28.799,-97.006
2767,M,White Rock,Baker,Bakery,White Rock,41.10987515,4.887571459,52.55542844,SD,Roberts,45.925,-96.576
2770,F,Abbotsford,Meat Cutter,Meats,Abbotsford,29.71842929,2.822409292,0,WI,Clark;Marathon,44.944,-90.315
2771,M,Victoria,Meat Cutter,Meats,Victoria,37.92529186,3.43052666,18.43653714,TX,Victoria,28.799,-97.006
2772,F,Rutland,Meat Cutter,Meats,Kelowna,25.29453743,3.73397605,0,VT,Rutland,43.61,-72.972
2779,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,33.2513143,4.140266316,9.101916643,WA,Clark,45.63,-122.677
2787,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,35.55741082,4.626484453,78.01078147,WA,Clark,45.63,-122.677
2788,M,Victoria,Meat Cutter,Meats,Victoria,36.2099248,4.991607546,41.47315306,TX,Victoria,28.799,-97.006
2799,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,44.06498158,1.467449771,22.18733106,WA,Clark,45.63,-122.677
2803,F,Victoria,Meat Cutter,Meats,Victoria,51.05381969,3.336580764,129.7578967,TX,Victoria,28.799,-97.006
2806,F,Victoria,Meat Cutter,Meats,Victoria,29.22587488,5.51723121,12.12803484,TX,Victoria,28.799,-97.006
2811,M,Vancouver,Dairy Person,Dairy,Vancouver,34.11928503,7.366374537,0,WA,Clark,45.63,-122.677
